,n_embedding,r_model,n_control,rmse_train_mean,rmse_train_std,mae_train_mean,mae_train_std,rmse_test,mae_test
2021,130,16,3,3.3612047378231815,2.3388022224061427,3.893863101715868,2.014023885431217,0.3005199808335516,0.33156081457191783
2022,130,16,4,3.3669868696018694,2.3299863864689714,3.88377172504619,2.0151138935698683,0.29030408607550756,0.32235753225300195
2023,130,16,5,3.0101384789601977,2.1585654888320316,3.571640282525308,1.8353404655564394,0.18489230621146144,0.2687802483535666
2024,130,16,6,3.011092156982145,2.1584452556923672,3.5721265347738593,1.8359387570574377,0.1876588221590579,0.2699510249306185
2025,130,16,7,3.0081699867729457,2.1542478446181432,3.568994153075218,1.8341171482449101,0.18591798698849307,0.2682783531558596
2026,130,16,8,3.0138611357488863,2.142940306224481,3.5570418644003787,1.8300544160044623,0.19241812506164058,0.2748746391266265
2027,130,16,9,2.8538368256491844,2.063032848022641,3.4124704871467877,1.743433103689604,0.21962280868424733,0.2853262952584718
2028,130,16,10,2.865130057634438,2.0483355366905927,3.395750864924569,1.7398637550250526,0.2232065324820158,0.29010114291156097
2029,130,17,1,3.420438392056076,2.300484507568382,4.087458495483186,1.9387332678988984,0.027201405061915346,0.2696352014760476
2030,130,17,2,3.410699746122711,2.2793552739713614,4.06783049397855,1.9267616219310089,0.034898689679569,0.27071557871114343
2031,130,17,3,3.289464367108898,2.278626887191939,3.945148389390298,1.8785940101131526,0.09068480448864591,0.30867390548820167
2032,130,17,4,3.206745305453333,2.2006522264897272,3.8443920462382937,1.82240464654813,0.11587608118530533,0.3158691386331689
2033,130,17,5,3.208460796666609,2.2025623771440728,3.8460138659553236,1.8237996008772783,0.11169210639918653,0.3139074569938085
2034,130,17,6,3.2046292865967922,2.198980834163243,3.8426666569607675,1.8214126117694167,0.11362655550155765,0.3146429268363283
2035,130,17,7,3.1198709119479866,2.163822743123609,3.7454092699471127,1.78495524830522,0.07886886548306457,0.29315397861240605
2036,130,17,8,3.07199495544366,2.1209366236611626,3.690578399022803,1.750941585036568,0.07239925227083073,0.29460267560142694
2037,130,17,9,2.971577634018844,2.1226633406295363,3.5843508255287477,1.7244346937331891,0.05982056057998998,0.2942817492747199
2038,130,17,10,2.8174971095577277,1.9712715908192695,3.4038658557248835,1.6062755893836869,0.07932479110323883,0.3087176304705674
2039,130,18,1,3.4384496260712347,2.6461387549002446,4.147767026060646,2.167982269207097,0.25898801249074677,0.29479343767692223
2040,130,18,2,3.4344907223044454,2.6196876135353078,4.1163884242424515,2.1494977451247905,0.19759560642587612,0.2603769823611085
2041,130,18,3,3.0131420115419134,2.3772460695288276,3.712330430126177,1.916889569055747,0.07501824957392873,0.23970403479243127
2042,130,18,4,3.0135515629653047,2.3789741730572764,3.713268497653613,1.9177832881074304,0.07895725858718709,0.23959718473501002
2043,130,18,5,3.0069691156478493,2.3769958374417257,3.7085472773730044,1.9153029980778085,0.07651498891671438,0.23915627217630783
2044,130,18,6,3.009051170495212,2.3359942753949996,3.6733383694589405,1.8944981681022004,0.09483583637547476,0.24645814754538284
2045,130,18,7,2.8600632678896476,2.2447663426717708,3.525879367959117,1.8088381997784793,0.11896529220858656,0.2533196035819833
2046,130,18,8,2.8666497269178444,2.207363720791417,3.4882746193283025,1.790224452855636,0.1264712606082385,0.2622213052184356
2047,130,18,9,2.464768465723015,1.9905860427979336,3.1187564547942914,1.5733939092044924,0.08029368537029138,0.2648464489177001
2048,130,18,10,2.4625119763006205,1.9599589035106708,3.0833130321278914,1.5602637910498223,0.06578131451468566,0.2675507121120597
2049,130,19,1,3.31161090781934,2.294757845927309,3.975650053470161,1.8888287680377145,0.08180464173253066,0.31106123871734853
2050,130,19,2,3.2187871436452893,2.206911784226479,3.8612842888153436,1.8265756988458062,0.11117043003216684,0.321544308365684
2051,130,19,3,3.2203426511425195,2.208654425124668,3.862629347035246,1.8277668058824237,0.10735199068526544,0.319642764410563
2052,130,19,4,3.2160115191151504,2.2046265209060683,3.858774965701116,1.8251959837383938,0.10953543134860576,0.3202145653107823
2053,130,19,5,3.128253492648412,2.167572531916425,3.759705147368295,1.7862296783773006,0.07375662084272376,0.30213781045618365
2054,130,19,6,3.0781404319322485,2.122566178671192,3.7013586411502133,1.751089630505192,0.06687096564872647,0.3038440562391582
2055,130,19,7,2.975531569183223,2.1240546979152186,3.593280859476286,1.7242883302690284,0.05415052881199867,0.30535555641312495
2056,130,19,8,2.8168119219703835,1.967893680585046,3.4079428880422844,1.600631760895152,0.07472910868978418,0.31868861537924736
2057,130,19,9,2.7459374674453865,1.960672487256234,3.341501294356912,1.5798473637712165,0.10062031516385035,0.33040477626013204
2058,130,19,10,2.6846942765952684,1.9009258014293366,3.268790159653029,1.5324647719030333,0.11238280472249018,0.3352375604731165
2059,130,20,1,3.2295282039896653,2.3672670401896916,3.841535492397905,1.9965174786082962,0.15720474542065357,0.260080120431809
2060,130,20,2,3.2307596565947345,2.3677660894080796,3.8422473270461697,1.9976568272261328,0.16166912398884564,0.26120414882077986
2061,130,20,3,3.218793150576976,2.369409226432094,3.836786436404757,1.994128514217215,0.15846132910422472,0.2579614627935608
2062,130,20,4,3.2262041805236534,2.3472141471297587,3.8177959756123228,1.9823299754922528,0.1705774607952712,0.27598373545525035
2063,130,20,5,3.019983275110072,2.2439939197299577,3.6254891438848262,1.8724959439140416,0.20443831655552702,0.28903589971957033
2064,130,20,6,3.036891861243311,2.2161929809840997,3.602593940055974,1.8611806859826017,0.21008094658901325,0.30243357713204916
2065,130,20,7,2.5444249945814157,1.9413954906833082,3.1532157453456846,1.6014666405397942,0.15042492465563242,0.29096023643191754
2066,130,20,8,2.5466165481088394,1.9233968674004247,3.129958082762051,1.5925339130823017,0.14044383806524002,0.2921634069489904
2067,130,20,9,2.3715639763358176,1.8388286924920443,2.9836614347645685,1.5038044111060351,0.10594522430791474,0.28783768067069726
2068,130,20,10,2.3737741806443267,1.819307199927927,2.9515668712600696,1.493536536494135,0.12605943465377856,0.28807620477456775
2069,130,21,1,3.4847026057118855,2.3757902820474395,4.151576883395885,2.003836302195747,0.1446914978042041,0.34850439304461533
2070,130,21,2,3.474668429414375,2.367441206978335,4.147465066646424,1.9926518777452271,0.149985024921561,0.35106830187746607
2071,130,21,3,3.319816273884409,2.282425494598108,3.973000592100513,1.8972608103322448,0.0864430457859675,0.3059964476102607
2072,130,21,4,3.2556898793227242,2.2268141057186512,3.896586525114223,1.854555629286577,0.07759526587071006,0.3040804016962843
2073,130,21,5,3.1214973585772774,2.223800748029048,3.7548719916785673,1.8124588302307048,0.06042416497752112,0.3023311212352497
2074,130,21,6,2.9390719509129575,2.046083571084182,3.5373725388328845,1.6754588411141866,0.08366169455296346,0.31594569742561135
2075,130,21,7,2.8585645811947837,2.0367639637911297,3.4626587880366695,1.650876353068449,0.11310207156117692,0.3300224516217101
2076,130,21,8,2.7909631484029727,1.971509221364564,3.381298371067543,1.6003380885352199,0.12590349599189843,0.33620540248912995
2077,130,21,9,2.703529853024563,1.9856110762327632,3.301575840244305,1.584562449827318,0.07264350008004251,0.305923995974339
2078,130,21,10,2.613561185676223,1.8885191374205905,3.1912480570004362,1.5140059969241102,0.06753194351746938,0.30767771054558324
2079,130,22,1,3.4654777139028874,2.3669754429881875,4.135667170808479,1.996319614083669,0.1282012461555917,0.33409147812423273
2080,130,22,2,3.3141969661204507,2.295008662948009,3.9701691632037814,1.9075187400388998,0.0664142025824203,0.2934549888538216
2081,130,22,3,3.2404912605771825,2.2292842177162364,3.8823369656613402,1.8572530809776913,0.05595395120278195,0.29067708657196106
2082,130,22,4,3.1091920534136723,2.234131771514119,3.7468448880211755,1.8183154471473664,0.039105538986945354,0.2919199997004789
2083,130,22,5,2.912843799630739,2.038280635782409,3.5112245035203564,1.669543306545918,0.06408954620600306,0.3074485750106686
2084,130,22,6,2.83442131407664,2.0318609134433165,3.439520372336549,1.645181943470846,0.09268159777970202,0.31996364067510485
2085,130,22,7,2.7623805916061612,1.9613034727324556,3.352218728192006,1.5916594064612624,0.10647100578974748,0.3248005742186981
2086,130,22,8,2.6767719791221185,1.9770343673308517,3.2755747014354557,1.5752424138925747,0.054517915031433564,0.2978267129701319
2087,130,22,9,2.5815021576824035,1.8727006414627383,3.1580326630286355,1.500447923098469,0.048799477323793895,0.2993731393311844
2088,130,22,10,2.5346321269481904,1.873737044276756,3.1064206288557332,1.489829792637796,0.03880697465692639,0.2985288312603075
2089,130,23,1,3.3228253794526923,2.282689051566212,3.9762499145916257,1.897822359100104,0.08528165510582322,0.311362309731216
2090,130,23,2,3.2598906385455257,2.2283144218495012,3.9025470462911676,1.8545780486173902,0.07662970844828691,0.3084116782416396
2091,130,23,3,3.1252251492491583,2.224005634080438,3.7600381767927615,1.8116891988079225,0.059318855669712116,0.3055351755202389
2092,130,23,4,2.9449745805663534,2.0490250164126893,3.5464885686885106,1.6757085463148484,0.08229975230951785,0.32049293847470783
2093,130,23,5,2.8641037350921215,2.0392762328940357,3.4715320571844948,1.6509362721247132,0.11187236629193989,0.33485159311913654
2094,130,23,6,2.797238709270853,1.9748228696118835,3.390551080767161,1.6009543030585367,0.12452098628134993,0.34053642621446023
2095,130,23,7,2.709522714830283,1.9886863374627988,3.3107408076632034,1.585084482305844,0.07103316651976942,0.31114349616654935
2096,130,23,8,2.6203916601659527,1.8926921790385591,3.20129067237128,1.5153480607074832,0.06601970365698415,0.3112131811586327
2097,130,23,9,2.5727021274402224,1.8927984166211171,3.147642048698905,1.5057090770561623,0.05578609837799774,0.3092396929481757
2098,130,23,10,2.543683876164878,1.863946026102902,3.1128117014789085,1.48384570945336,0.06593304970442004,0.3124519767002962
2099,130,24,1,3.293507167613968,2.466950553595717,3.945396661072761,2.0506519444248736,0.2121584327736758,0.2741750236167253
2100,130,24,2,3.31903921460573,2.4228320758319635,3.9164406934039273,2.0338136958203927,0.22039198402329782,0.2915703149532243
2101,130,24,3,2.7013285604662007,2.0837938835646863,3.3416482373019005,1.7069807275532487,0.14628211159618248,0.2904657472145271
2102,130,24,4,2.7042408710038,2.057915636768293,3.3125334915902545,1.6938912746896024,0.1333665923290682,0.28891370143480977
2103,130,24,5,2.503617906039502,1.9630981253493787,3.141429433164737,1.59333840090922,0.09434569220322636,0.28858944206412784
2104,130,24,6,2.5066052593369466,1.9361101309838693,3.102286763713407,1.5804176919853656,0.11916842959163255,0.28582515410234693
2105,130,24,7,2.2456993859411054,1.8086452520727616,2.8936787350835003,1.4422104827759024,0.13741794363952725,0.2947680549749364
2106,130,24,8,2.2485635728820434,1.7849203147343322,2.8584474613445354,1.43375217039115,0.14263790791713107,0.29507953900130196
2107,130,24,9,2.168578149910712,1.7484105892487745,2.7950808923054504,1.3932470697377275,0.11186240702747902,0.2864640090524297
2108,130,24,10,2.1696498326991005,1.7303772711241932,2.7727342880762613,1.3854511302776196,0.10054033238399686,0.28617812980503493
2109,130,25,1,3.255990111887173,2.339191673904769,3.9215872542019787,1.9095121541923241,0.03739413715341897,0.28148569932485645
2110,130,25,2,3.019695547967653,2.1023844409355665,3.637260664280741,1.7318640237520262,0.06922449830527282,0.3078274451323925
2111,130,25,3,2.929662433199213,2.0937519605940884,3.556412957180407,1.7019987436289796,0.1020152734539691,0.32478443995204315
2112,130,25,4,2.8475078433653103,2.0132879297996027,3.4547503959633343,1.641346558970831,0.11842965707797383,0.3321066689328583
2113,130,25,5,2.7532086229854875,2.0293796929858248,3.3706937033897097,1.6207379485683786,0.061597331588977254,0.3022439553018667
2114,130,25,6,2.648062753590876,1.9137295395756964,3.2411612880154883,1.5378627302192758,0.055054692134055755,0.30219602660486977
2115,130,25,7,2.597661487425238,1.9141386568206489,3.1841510815302985,1.5270739040635444,0.044420193339831174,0.30202681597431746
2116,130,25,8,2.5633546655606536,1.8799373767685625,3.1421477924284575,1.5022050396633084,0.057087900008712104,0.3045568602374365
2117,130,25,9,2.527156248076974,1.8781930112235912,3.1075765119013345,1.4905696396343293,0.08262736417626979,0.3149634614808397
2118,130,25,10,2.485892359287106,1.8317104436320149,3.056466929504087,1.457086743723924,0.09406409905789961,0.31876977013787844
2119,140,3,1,1.5383510576926847,1.226712380901496,2.6583693105258344,0.9287330596326963,0.24707642140203773,0.448741469319863
2120,140,3,2,1.5383547564264808,1.246093677021712,2.519103856625853,0.9844330201567412,0.2589444480213048,0.44358831875641414
2121,140,4,1,2.4682007307288347,1.865461520593946,3.180747263125921,1.6952230227139662,0.16984382305006535,0.30099622989287905
2122,140,4,2,2.4760974631746953,1.9037139279709403,3.0412473228740735,1.762417434405091,0.19434216779338204,0.3066244096786733
2123,140,4,3,1.8649740733254103,1.3445645434905724,2.517212782865831,1.2184409674300705,0.07829131591531742,0.3450061283802765
2124,140,5,1,2.042789708042617,1.5066980135349315,2.9106689374247083,1.1793224557702797,0.44134671137130294,0.5977890622692905
2125,140,5,2,2.0000784835772594,1.4772987272211537,2.7938616376678063,1.1940265009926145,0.4417181995059984,0.598378883298161
2126,140,5,3,1.691128884898586,1.2527992015281961,2.4794268357664135,0.9355694984814873,0.2028583290820167,0.3974223640111339
2127,140,5,4,1.6835828260257772,1.2409644167115674,2.4343603795711393,0.944524155378386,0.2074457213683321,0.3969030386391056
2128,140,6,1,3.12446085888226,2.264734652831093,3.619679312527324,2.067804169706967,0.14355395790175585,0.41820916127065777
2129,140,6,2,3.141770156480725,2.285112658878053,3.552282625491673,2.122790413243011,0.1997782505406354,0.40356627446617716
2130,140,6,3,2.372182391978494,1.557273381973344,2.8564301439291513,1.4451107106583407,0.192965157843905,0.3690461292391256
2131,140,6,4,2.372303599094931,1.5683388432258902,2.8170537377237252,1.4675064606006596,0.19272558733766457,0.38702742877307644
2132,140,6,5,2.027934714297403,1.2844932648730685,2.529444164346934,1.1950295181958026,0.11619114249249017,0.3701498842211165
2133,140,7,1,2.3453244482052207,1.8077906666273036,3.1801913026024806,1.2962328089418722,0.26547849617138414,0.4382431430409738
2134,140,7,2,2.2505256173838903,1.7677865981835925,3.0565310118824813,1.3039652161497188,0.2712663295105659,0.42492922356773194
2135,140,7,3,1.995770046103683,1.517821579306485,2.733772874430198,1.0793342498076919,0.28945664166669144,0.4406069459212891
2136,140,7,4,1.9715996558684818,1.5038081266793537,2.7002020731923446,1.0747185197194817,0.2979202805203099,0.4465349574890179
2137,140,7,5,1.8418618150447406,1.3646769841480844,2.5361842320115393,0.9578193487431588,0.2167975874839407,0.3904313652810126
2138,140,7,6,1.8227424915275345,1.3504875079260277,2.5111565689691746,0.9517904925923584,0.2186337512979076,0.38844318080073387
2139,140,8,1,3.148814577932804,1.990746898687918,3.550489823294814,1.8598502470805145,0.25676875251711384,0.3183347351550452
2140,140,8,2,3.1508792206954905,2.01559398843015,3.4963249634872033,1.9053636119999435,0.2556304858580348,0.32401107801068735
2141,140,8,3,2.624017673924245,1.6050644932239404,3.0297508503293296,1.5044939500446515,0.13640294574397094,0.28316263569741607
2142,140,8,4,2.6303893187545797,1.6115585946917392,3.003822525357866,1.5193556567802071,0.15248802311727233,0.2919471148764304
2143,140,8,5,2.2208215308601167,1.3939794688769116,2.659454134697866,1.265825368575691,0.1299162603263804,0.2883279803900305
2144,140,8,6,2.2212369897964708,1.3964498093293476,2.6465022002886824,1.2721007297475824,0.13972221509429777,0.2895029145110704
2145,140,8,7,1.922614770604729,1.1888665406426997,2.4059242073698477,1.0575092437708753,0.08328373494976658,0.283114659977416
2146,140,9,1,2.555448233142898,1.9127097375385624,3.32451404056554,1.4131155586888453,0.4074754392356417,0.5582693136946587
2147,140,9,2,2.4872004188088943,1.8865293498257645,3.2463990743835054,1.4047695354721617,0.4230608811505745,0.5704483241872811
2148,140,9,3,2.295093913083542,1.6495026057046331,2.9849548504177172,1.203737387241142,0.2924560301081637,0.44777985782865726
2149,140,9,4,2.2483288295495814,1.617082363489212,2.929520833673567,1.1854600370708712,0.2954718699216626,0.451304115284359
2150,140,9,5,2.1640347267590854,1.5633358641945019,2.814476377560812,1.145840314963238,0.220340429055007,0.3872654110465695
2151,140,9,6,2.1426558544616987,1.5442654280652328,2.7875702505679496,1.1349096435944233,0.22521273307692258,0.3902951628971437
2152,140,9,7,2.1042940243002612,1.515651601904769,2.7284142402555718,1.108841273551994,0.22749819958106596,0.3905462347858572
2153,140,9,8,2.1057803664110746,1.5162217270733895,2.7283198150104035,1.110781873911377,0.22929982717015676,0.39029898792499623
2154,140,10,1,3.4717530510436583,2.0543083657409786,3.822197020195764,1.9608848945270068,0.16576985369783254,0.3022189828588602
2155,140,10,2,3.485802194833344,2.064945275629608,3.7924705030629524,1.9837903651866307,0.19217284353371322,0.3055242793245262
2156,140,10,3,2.8227205078465336,1.7302331022722537,3.2076221571525703,1.5995335809769753,0.15413439554291752,0.2936000501454931
2157,140,10,4,2.8235059566013585,1.7349299689289484,3.189909853052921,1.6093033219482535,0.1697242489050451,0.2960648777773208
2158,140,10,5,2.388903182588238,1.4510944415040432,2.8207290982388225,1.315528984446586,0.08733801223992457,0.291507934458979
2159,140,10,6,2.391133758555799,1.449064803047744,2.8094163309975437,1.3193154086013676,0.08751181618588678,0.29057454489836376
2160,140,10,7,2.2234627982173123,1.3756578467911031,2.6744646324740846,1.2382298863442276,0.04371565646886208,0.2887429021863797
2161,140,10,8,2.2255939740269683,1.3744772295266816,2.665223262537142,1.2406607164312986,0.05283016538083131,0.2846025125098597
2162,140,10,9,2.1953850389423804,1.347056047015351,2.6361205061324604,1.214917295496931,0.05041125416850887,0.28312473922300596
2163,140,11,1,2.7455297811944384,1.9451658522783393,3.467240045028744,1.457392450494994,0.357397417842806,0.504929780568391
2164,140,11,2,2.6368587705533635,1.8692663821252138,3.3409040919704585,1.414074053215056,0.36399925417437956,0.5150369908444687
2165,140,11,3,2.508720940106623,1.7959436773716324,3.1716299251826023,1.3508844285433652,0.25275938148476407,0.41889852565676355
2166,140,11,4,2.4427758087708398,1.7411435533855344,3.097994973988829,1.313074280711778,0.26416239670917024,0.4299133060700146
2167,140,11,5,2.389225943412252,1.7023465270075286,3.0152770614560684,1.2761378803247183,0.266782708169688,0.4307748683184619
2168,140,11,6,2.3766072001235874,1.6928693837988706,3.0013785233874626,1.2697406288928292,0.2715852104408481,0.43233615066172887
2169,140,11,7,2.295872667426021,1.6530821201505368,2.904767427166843,1.2394171533699563,0.18466761071255558,0.36172020252267484
2170,140,11,8,2.298180085081159,1.6551792589588423,2.906787502360479,1.2417760424315591,0.185006033151926,0.36203117815829505
2171,140,11,9,2.3010998433888554,1.6533304211191129,2.904909796807328,1.24404661856446,0.1698096234889408,0.3496419832285889
2172,140,11,10,2.2900977773795392,1.6454950988838999,2.8938437797221543,1.236567640805018,0.16605089023012282,0.34817099323200534
2173,140,12,1,3.3883807365992666,2.057681055435768,3.7527464564962387,1.9094526432265897,0.20930390139214192,0.31434381767271574
2174,140,12,2,3.3896505239479304,2.0653696691822496,3.7274236811812558,1.9250994088568334,0.23256553527991505,0.32470343702721444
2175,140,12,3,2.758763275366281,1.6667664493362824,3.1765347630947685,1.5166626200325577,0.11181373943658872,0.30383957521015115
2176,140,12,4,2.7625624596595837,1.6623156198927362,3.161894985275537,1.5201909279396235,0.11134350685397487,0.3045019129409044
2177,140,12,5,2.542450608472245,1.5715105361754491,2.983694792586946,1.4206471001887817,0.05306307651203001,0.30231358870204617
2178,140,12,6,2.546266171701313,1.5687883221529424,2.9717353749180875,1.4230144378719862,0.06549698139345164,0.2986189099847596
2179,140,12,7,2.507193751817638,1.5341176697998615,2.9336118104177804,1.3912854842649864,0.06225317546814018,0.2958989360454434
2180,140,12,8,2.5079669882252813,1.5338945768308618,2.932937607323868,1.3912564431310566,0.06467542779405398,0.29530531984363156
2181,140,12,9,2.460535839814341,1.4943477087066657,2.8913753217905276,1.3553535668131467,0.09945355413886794,0.29018131643878364
2182,140,12,10,2.460903253242158,1.4938313489026598,2.8873668805902,1.3557729035545896,0.10100200796530948,0.2903850449087363
2183,140,13,1,2.946244039980626,2.0958256407261766,3.6660737050892225,1.6177189812141544,0.2940624142264183,0.4536743956779111
2184,140,13,2,2.829081738350983,2.010734082593424,3.5340297993773016,1.5602291437692428,0.3127071517612439,0.47328297525094704
2185,140,13,3,2.745703027706893,1.9446861129788169,3.4070576133055717,1.4903935435259088,0.31570070192118055,0.4735339955857569
2186,140,13,4,2.7193648908741,1.9262225722274604,3.377349959128451,1.4778996006626268,0.32386059314915594,0.47814048940158355
2187,140,13,5,2.617079351139797,1.8559105332991863,3.2442528062661844,1.4285106253459363,0.20386548772307056,0.38046012100195914
2188,140,13,6,2.6168473112813158,1.8561613538006536,3.2438421424983837,1.4291632161592942,0.2043296094462609,0.3804929917281903
2189,140,13,7,2.6195391527808107,1.8522629464641551,3.240369363269724,1.4306651553970149,0.18387377708486408,0.36659173467994977
2190,140,13,8,2.6039463185793594,1.8412000350443094,3.2240464813594687,1.4209074855570096,0.1778279924474067,0.361949275314263
2191,140,13,9,2.5778022305122286,1.8272460207849415,3.1819206692991777,1.4087073311192442,0.1649439009412166,0.3523478623666427
2192,140,13,10,2.5693846398397864,1.8217343210964738,3.1728942794960884,1.4034701824706697,0.16645017525865324,0.3527789253887547
2193,140,14,1,3.165217940986063,1.9099476390847419,3.5732620012155527,1.7427702030628862,0.10817286678435463,0.27440089701470416
2194,140,14,2,3.172785265269254,1.896848569641892,3.546734778263075,1.7418409981012997,0.10697264169659713,0.2764488501739448
2195,140,14,3,2.8686977214418663,1.7841219807460902,3.2962708356702586,1.617294309982258,0.027765726385383296,0.28029079619358904
2196,140,14,4,2.877233210517461,1.7737141544484278,3.276877553859856,1.6153580709092499,0.052409923822848696,0.2822449641820167
2197,140,14,5,2.8265404111928554,1.7305805483326127,3.2263567890551847,1.576586742339538,0.048293492658407614,0.2803583354653725
2198,140,14,6,2.828123612208099,1.7297305048011178,3.2251650139888346,1.5765887218147114,0.05292172996325935,0.2796967654535971
2199,140,14,7,2.7668105456302077,1.6826129431218013,3.170590868629412,1.5341163724019946,0.09588199985840834,0.27565182352549356
2200,140,14,8,2.7676021076816695,1.6808759873065513,3.1640767672443095,1.5338167188356704,0.09874649525068678,0.27184907526365537
2201,140,14,9,2.679502389159901,1.6363978305184295,3.090954573304479,1.4907577432277175,0.09129181839870006,0.2715924059699865
2202,140,14,10,2.679207103799748,1.6358500095261839,3.089174591657321,1.4908497172008046,0.09853988771424725,0.26998751188013903
2203,140,15,1,3.0858237409154454,2.171153820416505,3.801288133227559,1.6890230589890787,0.4152573107880269,0.5614886805153626
2204,140,15,2,3.0475657147948505,2.148032194696801,3.753634548574965,1.6783678405138829,0.42613704479881304,0.5703406843451121
2205,140,15,3,2.887481878159691,2.0450219132656198,3.5580297890495305,1.5886928485700356,0.2509874747284354,0.41465417733954285
2206,140,15,4,2.886743023085555,2.044018188950075,3.556052023403707,1.5895679611869178,0.2514132659952174,0.4139823434944174
2207,140,15,5,2.88931359712277,2.037507575562774,3.5510157981752806,1.5896445633162364,0.22323168504451738,0.3911029204550448
2208,140,15,6,2.869290324075624,2.023850816246421,3.528740596303911,1.5780998439720437,0.2151503312795592,0.38368230518621793
2209,140,15,7,2.833851377791524,2.002734861273251,3.470921300803309,1.5590152235347898,0.1974421946009445,0.3686780202654874
2210,140,15,8,2.8219256930098404,1.9950122094009866,3.457977555148972,1.5517602579425804,0.19923760056562118,0.3711415800451306
2211,140,15,9,2.8232113003158146,1.993388209169383,3.4554496333974307,1.5528039872750579,0.17942794102936224,0.35538114680189997
2212,140,15,10,2.8141714907389637,1.9885509054167778,3.445833614102167,1.5487952869006856,0.18215077597336843,0.3560292038681986
2213,140,16,1,3.3385061795941957,2.1335402412764974,3.8036103825579404,1.9234544140080194,0.038701457063682346,0.2876012636894075
2214,140,16,2,3.357053143408946,2.100510913511972,3.7729189975249597,1.9112490727484586,0.01189645632571166,0.2799028262962438
2215,140,16,3,3.2729920637379903,2.032218862208054,3.683029283412209,1.8522002006217613,0.005343768171240677,0.27965135110975453
2216,140,16,4,3.276235226275786,2.029754547867647,3.682100652451073,1.8507641885250123,0.014394044054768695,0.2773653088145799
2217,140,16,5,3.179441472984976,1.9616890264674747,3.5918852226263867,1.7883777542982195,0.07792673330177029,0.2736071124838772
2218,140,16,6,3.181092431237252,1.9562746515739653,3.5835450015422987,1.785580196682538,0.08330392483480074,0.2710774515712552
2219,140,16,7,3.05704941712666,1.9015410097125849,3.477060372942486,1.728869739983035,0.07309744001863536,0.2695165403183074
2220,140,16,8,3.0566718164475692,1.9006114945098656,3.474974746412603,1.7288736266913265,0.08433393798392072,0.2664185735574161
2221,140,16,9,2.948218506437978,1.8590309727307073,3.383398401866286,1.6798653518230346,0.03820186230210242,0.2703670131839061
2222,140,16,10,2.9483822080500657,1.8485939804798321,3.371365788183094,1.6741408197497518,0.037126024255712875,0.2746821818424763
2223,140,17,1,3.1086136452584543,2.172862366369858,3.7960628230356326,1.7217936698749572,0.2716889396182958,0.42711689443886947
2224,140,17,2,3.1000574709237476,2.1672965196222056,3.785405235430628,1.719895351540723,0.27262048559803886,0.4281823120408621
2225,140,17,3,3.1027735414040363,2.155644359186462,3.778039790022132,1.7173250208087936,0.23248360760126247,0.39609191323109016
2226,140,17,4,3.068973743350003,2.13216404383345,3.740540090838825,1.6977050086157213,0.21735335678911186,0.38598865637329177
2227,140,17,5,3.0208967303518945,2.1055577694224445,3.6652966848178465,1.6722199138515326,0.19376350458192979,0.3657633009775392
2228,140,17,6,2.998206912480494,2.0903350755593912,3.6408038146485473,1.6584556033592905,0.19672749788123284,0.3674642795701701
2229,140,17,7,2.999349965926675,2.088085738429276,3.637816971816655,1.6588150033902294,0.17196899848348496,0.34890784380904627
2230,140,17,8,2.978911047474416,2.07675685507836,3.6165969380063525,1.6488912025188467,0.1785829486518767,0.3551329687357391
2231,140,17,9,2.932771088828166,2.042852035474254,3.555566091001224,1.6276469024932807,0.18660238050901087,0.3635423830147596
2232,140,17,10,2.8986447713463623,2.0219800323593113,3.5213097937474735,1.607117148649076,0.18405688898736167,0.36140648486398136
2233,140,18,1,3.833082412433081,2.3654615862772124,4.223594243749325,2.1767703102911238,0.018846034804119928,0.29527520896156273
2234,140,18,2,3.8372240644081086,2.3633367940407357,4.223584854606855,2.1761858851580276,0.007684872410788358,0.28915373466062566
2235,140,18,3,3.6394637141428317,2.2182834554942157,4.0390707813303,2.0372015384712925,0.12039207673660439,0.28159077098161794
2236,140,18,4,3.6416530570559793,2.212704096561209,4.02788420008069,2.036411458053714,0.12704706365164253,0.27827101126711473
2237,140,18,5,3.4474442476938294,2.1228452761064753,3.8554328427435856,1.9454754440821163,0.11055384773308015,0.2764287889735256
2238,140,18,6,3.4469223809935956,2.121723448417226,3.853481979882925,1.9448454184356747,0.12649857264338074,0.2730523915310469
2239,140,18,7,3.284182949668442,2.05772511178764,3.714382191761639,1.8700455280735482,0.056695069679959645,0.2706849096683668
2240,140,18,8,3.284388025536881,2.04555889385286,3.7003759530575815,1.864042684231132,0.05521779813713978,0.279209496239754
2241,140,18,9,3.1032732128876956,1.9641903062911776,3.5402439130764676,1.7725597087495064,0.07633642690886282,0.274838974579791
2242,140,18,10,3.1117734345930694,1.9458504308767945,3.5206446255851445,1.7652309326941724,0.07752439919884781,0.28338267120753885
2243,140,19,1,3.4495016440221886,2.359400577673859,4.0898128902142625,2.0022650691745927,0.1939839517603538,0.3647019666460167
2244,140,19,2,3.337202929056043,2.2508584576604656,3.9658922085810118,1.909757016879897,0.12573926786597972,0.3169273701689842
2245,140,19,3,3.2606914899675887,2.246612889221891,3.869255545312723,1.8802161212345243,0.09163534374484288,0.2933899337857761
2246,140,19,4,3.189823363982094,2.1789085887291764,3.787489531061264,1.8267173019747593,0.10041531388039464,0.29886675731055895
